ws_peak_dam_yr,rod_amplitude,rod_width_domains,avon_north_dam_yr,rmse_p1,rmse_p2,combined_score,pareto_optimal
0.1,-0.45,3,0.45,0.1698,0.2783,0.2241,False
0.15,-0.35,4,0.1,0.1721,0.2761,0.2241,False
0.1,-0.35,4,0.2,0.1655,0.2828,0.2241,False
0.45,-0.2,6,0.55,0.2429,0.2052,0.2241,False
0.2,-0.4,4,0.35,0.1812,0.2669,0.2241,False
0.45,-0.1,5,0.1,0.2502,0.1983,0.2242,False
0.45,-0.1,6,0.1,0.248,0.2004,0.2242,False
0.25,-0.35,5,0.45,0.1901,0.2583,0.2242,False
0.25,-0.4,4,0.35,0.1903,0.2582,0.2243,False
0.4,-0.25,6,0.25,0.2199,0.2286,0.2243,False
0.05,-0.25,5,0.15,0.161,0.2877,0.2243,False
0.25,-0.25,7,0.05,0.1837,0.2648,0.2243,False
0.05,-0.4,3,0.55,0.1677,0.2808,0.2243,False
0.45,-0.2,7,0.55,0.2391,0.2094,0.2243,False
0.3,-0.3,5,0.1,0.1977,0.2509,0.2243,False
0.4,-0.25,7,0.55,0.2218,0.227,0.2244,False
0.15,-0.3,5,0.1,0.1712,0.2776,0.2244,False
0.25,-0.35,5,0.35,0.1881,0.2606,0.2244,False
0.05,-0.2,7,0.2,0.1604,0.2885,0.2244,False
0.4,-0.35,3,0.25,0.2276,0.2212,0.2244,False
0.35,-0.3,5,0.2,0.209,0.2399,0.2244,False
0.4,-0.25,7,0.3,0.2162,0.2327,0.2244,False
0.45,-0.15,7,0.15,0.2389,0.2102,0.2245,False
0.4,-0.3,4,0.25,0.2258,0.2234,0.2246,False
0.35,-0.4,3,0.2,0.2135,0.2357,0.2246,False
0.25,-0.4,4,0.5,0.1941,0.2552,0.2246,False
0.2,-0.4,4,0.5,0.1852,0.264,0.2246,False
0.45,-0.15,5,0.15,0.2452,0.204,0.2246,False
0.2,-0.35,5,0.4,0.1806,0.2686,0.2246,False
0.45,-0.2,6,0.3,0.2378,0.2115,0.2247,False
0.2,-0.3,6,0.2,0.1762,0.2732,0.2247,False
0.2,-0.4,4,0.3,0.1809,0.2686,0.2247,False
0.45,-0.25,3,0.25,0.2454,0.204,0.2247,False
0.15,-0.3,6,0.4,0.1718,0.2775,0.2247,False
0.35,-0.35,4,0.25,0.2117,0.2378,0.2247,False
0.1,-0.45,3,0.3,0.1672,0.2821,0.2247,False
0.45,-0.2,7,0.3,0.2339,0.2156,0.2248,False
0.1,-0.25,7,0.4,0.1657,0.2839,0.2248,False
0.25,-0.35,5,0.5,0.1919,0.2576,0.2248,False
0.25,-0.3,5,0.05,0.1883,0.2613,0.2248,False
0.3,-0.45,3,0.25,0.2016,0.2479,0.2248,False
0.1,-0.45,3,0.5,0.1718,0.2777,0.2248,False
0.4,-0.25,4,0.1,0.2279,0.2216,0.2248,False
0.2,-0.35,5,0.45,0.182,0.2676,0.2248,False
0.2,-0.3,5,0.05,0.1794,0.2702,0.2248,False
0.15,-0.3,6,0.45,0.1732,0.2766,0.2249,False
0.15,-0.3,6,0.35,0.171,0.2788,0.2249,False
0.45,-0.15,6,0.15,0.2422,0.2075,0.2249,False
0.2,-0.35,5,0.35,0.1798,0.2699,0.2249,False
0.25,-0.4,4,0.3,0.19,0.26,0.225,False
0.4,-0.2,5,0.05,0.2279,0.222,0.225,False
0.1,-0.3,5,0.2,0.1653,0.2846,0.225,False
0.35,-0.3,6,0.4,0.2076,0.2424,0.225,False
0.1,-0.25,7,0.35,0.1648,0.2852,0.225,False
0.1,-0.25,7,0.45,0.1672,0.283,0.2251,False
0.25,-0.45,3,0.15,0.1908,0.2593,0.2251,False
0.45,-0.2,5,0.25,0.2414,0.2088,0.2251,False
0.45,-0.2,3,0.15,0.2478,0.2024,0.2251,False
0.35,-0.3,6,0.45,0.2088,0.2413,0.2251,False
0.25,-0.35,5,0.3,0.1878,0.2624,0.2251,False
0.2,-0.35,4,0.05,0.1811,0.2692,0.2251,False
0.45,-0.2,4,0.2,0.2447,0.2055,0.2251,False
0.45,-0.15,3,0.1,0.251,0.1993,0.2252,False
0.3,-0.3,6,0.2,0.1946,0.2559,0.2252,False
0.45,-0.25,4,0.45,0.2451,0.2054,0.2252,False
0.15,-0.45,3,0.15,0.1735,0.2772,0.2253,False
0.2,-0.35,5,0.5,0.1838,0.267,0.2254,False
0.2,-0.25,7,0.05,0.1763,0.2746,0.2254,False
0.45,-0.25,4,0.4,0.2441,0.2067,0.2254,False
0.4,-0.3,3,0.1,0.2295,0.2213,0.2254,False
0.25,-0.3,7,0.4,0.1844,0.2664,0.2254,False
0.35,-0.3,6,0.35,0.2069,0.2438,0.2254,False
0.35,-0.3,6,0.5,0.2104,0.2406,0.2255,False
0.15,-0.3,6,0.3,0.1706,0.2804,0.2255,False
0.05,-0.35,3,0.05,0.1623,0.2886,0.2255,False
0.2,-0.35,5,0.3,0.1795,0.2716,0.2255,False
0.45,-0.25,4,0.5,0.2465,0.2046,0.2255,False
0.25,-0.3,7,0.45,0.1857,0.2654,0.2255,False
0.3,-0.25,7,0.05,0.194,0.257,0.2255,False
0.05,-0.4,3,0.2,0.1614,0.2895,0.2255,False
0.5,-0.1,7,0.45,0.2638,0.1871,0.2255,False
0.2,-0.4,4,0.55,0.1875,0.2637,0.2256,False
0.25,-0.3,7,0.35,0.1836,0.2677,0.2256,False
0.4,-0.25,5,0.15,0.2244,0.2269,0.2256,False
0.25,-0.4,4,0.55,0.1963,0.2549,0.2256,False
0.15,-0.3,6,0.5,0.1752,0.276,0.2256,False
0.1,-0.25,7,0.3,0.1645,0.2868,0.2256,False
0.5,-0.1,7,0.5,0.2651,0.1862,0.2256,False
0.3,-0.3,7,0.4,0.1936,0.2578,0.2257,False
0.5,-0.1,7,0.4,0.2629,0.1885,0.2257,False
0.25,-0.35,4,0.05,0.1906,0.2609,0.2257,False
0.35,-0.35,3,0.05,0.2155,0.2358,0.2257,False
0.1,-0.45,3,0.25,0.1674,0.2841,0.2257,False
0.4,-0.25,7,0.25,0.2164,0.235,0.2257,False
0.25,-0.35,5,0.55,0.1942,0.2573,0.2257,False
0.3,-0.35,4,0.1,0.2006,0.2509,0.2258,False
0.25,-0.3,6,0.15,0.1852,0.2663,0.2258,False
0.1,-0.25,7,0.5,0.1692,0.2824,0.2258,False
0.3,-0.3,7,0.45,0.1949,0.2568,0.2258,False
0.5,-0.1,3,0.45,0.2726,0.1792,0.2259,False
0.1,-0.45,3,0.55,0.1743,0.2775,0.2259,False
0.45,-0.25,4,0.35,0.2435,0.2084,0.2259,False
0.2,-0.4,4,0.25,0.1811,0.2707,0.2259,False
0.3,-0.35,5,0.4,0.1998,0.252,0.2259,False
0.3,-0.35,5,0.45,0.201,0.251,0.226,False
0.45,-0.2,6,0.25,0.238,0.2141,0.226,False
0.3,-0.3,7,0.35,0.1929,0.2592,0.226,False
0.4,-0.25,6,0.2,0.2205,0.2314,0.226,False
0.5,-0.1,3,0.5,0.2739,0.1782,0.226,False
0.1,-0.35,4,0.15,0.1669,0.2854,0.2261,False
0.15,-0.4,4,0.4,0.1759,0.2763,0.2261,False
0.25,-0.4,4,0.25,0.1902,0.2621,0.2261,False
0.45,-0.2,7,0.25,0.2341,0.2181,0.2261,False
0.25,-0.3,7,0.5,0.1875,0.2647,0.2261,False
0.25,-0.35,5,0.25,0.188,0.2644,0.2262,False
0.35,-0.3,6,0.3,0.2067,0.2457,0.2262,False
0.3,-0.35,5,0.35,0.199,0.2534,0.2262,False
0.35,-0.25,7,0.1,0.2047,0.2476,0.2262,False
0.5,-0.1,3,0.4,0.2717,0.1806,0.2262,False
0.45,-0.3,3,0.45,0.2469,0.2055,0.2262,False
0.45,-0.25,4,0.55,0.2482,0.2042,0.2262,False
0.5,-0.1,6,0.45,0.2664,0.1859,0.2262,False
0.4,-0.35,3,0.2,0.2282,0.2241,0.2262,False
0.5,-0.1,4,0.45,0.2709,0.1818,0.2263,False
0.15,-0.4,4,0.35,0.1751,0.2776,0.2263,False
0.15,-0.4,4,0.45,0.1773,0.2753,0.2263,False
0.3,-0.4,3,0.05,0.2031,0.2495,0.2263,False
0.5,-0.1,7,0.35,0.2623,0.1904,0.2263,False
0.4,-0.3,4,0.2,0.2264,0.2263,0.2263,False
0.35,-0.3,4,0.05,0.2142,0.2384,0.2263,False
0.4,-0.2,6,0.05,0.225,0.2277,0.2263,False
0.15,-0.25,7,0.1,0.1696,0.2829,0.2263,False
0.5,-0.1,7,0.55,0.2667,0.1858,0.2263,False
0.25,-0.3,7,0.3,0.1833,0.2694,0.2263,False
0.3,-0.45,3,0.2,0.2023,0.2505,0.2264,False
0.35,-0.35,4,0.2,0.2123,0.2405,0.2264,False
0.45,-0.15,4,0.1,0.249,0.2038,0.2264,False
0.3,-0.3,7,0.5,0.1966,0.2562,0.2264,False
0.1,-0.25,6,0.1,0.1659,0.2869,0.2264,False
0.45,-0.3,3,0.4,0.246,0.2068,0.2264,False
0.35,-0.3,6,0.55,0.2125,0.2403,0.2264,False
0.1,-0.4,3,0.05,0.168,0.2848,0.2264,False
0.5,-0.1,6,0.4,0.2655,0.1873,0.2264,False
0.5,-0.1,6,0.5,0.2677,0.185,0.2264,False
0.05,-0.2,7,0.15,0.1618,0.291,0.2264,False
0.2,-0.45,3,0.1,0.1825,0.2704,0.2264,False
0.2,-0.35,5,0.55,0.1862,0.2667,0.2264,False
0.5,-0.1,5,0.45,0.2688,0.1841,0.2265,False
0.5,-0.1,4,0.5,0.2721,0.1809,0.2265,False
0.45,-0.25,3,0.2,0.2459,0.2071,0.2265,False
0.35,-0.3,5,0.15,0.2101,0.2429,0.2265,False
0.45,-0.3,3,0.5,0.2483,0.2047,0.2265,False
0.05,-0.3,4,0.1,0.1628,0.2902,0.2265,False
0.3,-0.4,4,0.4,0.2027,0.2502,0.2265,False
0.3,-0.4,4,0.45,0.2039,0.2491,0.2265,False
0.3,-0.35,5,0.5,0.2027,0.2503,0.2265,False
0.45,-0.1,3,0.05,0.2555,0.1977,0.2266,False
0.5,-0.1,3,0.55,0.2754,0.1778,0.2266,False
0.05,-0.2,6,0.05,0.1638,0.2895,0.2266,False
0.5,-0.1,4,0.4,0.27,0.1832,0.2266,False
0.5,-0.1,5,0.5,0.2701,0.1832,0.2266,False
0.15,-0.3,6,0.25,0.1709,0.2824,0.2266,False
0.5,-0.1,5,0.4,0.2679,0.1856,0.2267,False
0.35,-0.4,3,0.15,0.2146,0.2388,0.2267,False
0.15,-0.3,6,0.55,0.1776,0.2757,0.2267,False
0.1,-0.25,7,0.25,0.1647,0.2887,0.2267,False
0.2,-0.35,5,0.25,0.1797,0.2736,0.2267,False
0.2,-0.3,6,0.15,0.1775,0.2759,0.2267,False
0.3,-0.4,4,0.35,0.202,0.2516,0.2268,False
0.05,-0.25,6,0.4,0.1643,0.2892,0.2268,False
0.05,-0.25,5,0.1,0.163,0.2906,0.2268,False
0.3,-0.3,7,0.3,0.1926,0.2609,0.2268,False
0.45,-0.1,7,0.05,0.2473,0.2064,0.2268,False
0.45,-0.25,4,0.3,0.2433,0.2105,0.2269,False
0.45,-0.2,5,0.2,0.242,0.2118,0.2269,False
0.1,-0.25,7,0.55,0.1717,0.2822,0.2269,False
0.5,-0.1,3,0.35,0.2712,0.1826,0.2269,False
0.4,-0.2,7,0.05,0.2217,0.2322,0.2269,False
0.05,-0.25,6,0.35,0.1634,0.2905,0.2269,False
0.45,-0.3,3,0.35,0.2453,0.2085,0.2269,False
0.15,-0.4,4,0.5,0.1792,0.2747,0.227,False
0.4,-0.3,5,0.4,0.225,0.2291,0.227,False
0.15,-0.35,4,0.05,0.1745,0.2795,0.227,False
0.4,-0.3,5,0.45,0.2261,0.2279,0.227,False
0.5,-0.1,6,0.55,0.2693,0.1846,0.227,False
0.35,-0.25,6,0.05,0.2094,0.2445,0.227,False
0.1,-0.3,5,0.15,0.1667,0.2872,0.227,False
0.3,-0.35,5,0.3,0.1988,0.2552,0.227,False
0.15,-0.4,4,0.3,0.1747,0.2792,0.227,False
0.3,-0.4,4,0.5,0.2056,0.2485,0.227,False
0.05,-0.25,6,0.45,0.1658,0.2883,0.2271,False
0.25,-0.3,7,0.55,0.1898,0.2645,0.2271,False
0.5,-0.1,6,0.35,0.2649,0.1892,0.2271,False
0.5,-0.1,4,0.55,0.2737,0.1804,0.2271,False
0.45,-0.1,4,0.05,0.2538,0.2004,0.2271,False
0.45,-0.3,3,0.55,0.2501,0.2043,0.2272,False
0.45,-0.15,7,0.1,0.2402,0.2141,0.2272,False
0.15,-0.3,5,0.05,0.1736,0.2809,0.2272,False
0.3,-0.3,5,0.05,0.1998,0.2546,0.2272,False
0.5,-0.1,5,0.55,0.2717,0.1828,0.2272,False
0.2,-0.5,3,0.4,0.1858,0.2685,0.2272,False
0.45,-0.15,5,0.1,0.2465,0.208,0.2273,False
0.5,-0.1,4,0.35,0.2694,0.1852,0.2273,False
0.1,-0.45,3,0.2,0.1682,0.2863,0.2273,False
0.3,-0.3,6,0.15,0.1957,0.2588,0.2273,False
0.2,-0.5,3,0.45,0.1871,0.2676,0.2273,False
0.3,-0.3,7,0.55,0.1988,0.2559,0.2273,False
0.45,-0.1,6,0.05,0.2497,0.2049,0.2273,False
0.4,-0.3,5,0.5,0.2276,0.2272,0.2274,False
0.2,-0.5,3,0.35,0.185,0.2699,0.2274,False
0.2,-0.4,4,0.2,0.1818,0.273,0.2274,False
0.3,-0.35,5,0.55,0.2048,0.25,0.2274,False
0.5,-0.1,7,0.3,0.2621,0.1927,0.2274,False
0.25,-0.3,7,0.25,0.1835,0.2714,0.2274,False
0.45,-0.2,4,0.15,0.2457,0.2091,0.2274,False
0.5,-0.1,5,0.35,0.2673,0.1875,0.2274,False
0.35,-0.3,6,0.25,0.2069,0.2479,0.2274,False
0.05,-0.4,3,0.15,0.1628,0.2921,0.2274,False
0.2,-0.3,7,0.4,0.1781,0.2768,0.2274,False
0.45,-0.1,5,0.05,0.2519,0.2029,0.2274,False
0.4,-0.25,7,0.2,0.217,0.2377,0.2274,False
0.25,-0.45,3,0.1,0.1925,0.2625,0.2275,False
0.45,-0.15,6,0.1,0.2435,0.2115,0.2275,False
0.4,-0.3,5,0.35,0.2243,0.2306,0.2275,False
0.15,-0.35,5,0.4,0.1755,0.2798,0.2276,False
0.3,-0.4,4,0.3,0.2017,0.2534,0.2276,False
0.2,-0.3,7,0.45,0.1794,0.2759,0.2276,False
0.05,-0.25,6,0.3,0.1631,0.292,0.2276,False
0.2,-0.3,7,0.35,0.1772,0.2781,0.2276,False
0.25,-0.4,4,0.2,0.1909,0.2645,0.2277,False
0.25,-0.35,5,0.2,0.1887,0.2669,0.2278,False
0.05,-0.25,6,0.5,0.1678,0.2877,0.2278,False
0.45,-0.2,6,0.2,0.2386,0.217,0.2278,False
0.4,-0.25,4,0.05,0.2298,0.2258,0.2278,False
0.15,-0.45,3,0.1,0.1754,0.2802,0.2278,False
0.45,-0.2,3,0.1,0.2491,0.2065,0.2278,False
0.15,-0.35,5,0.35,0.1746,0.281,0.2278,False
0.15,-0.35,5,0.45,0.1768,0.2788,0.2278,False
0.5,-0.15,3,0.45,0.2699,0.1857,0.2278,False
0.45,-0.2,7,0.2,0.2347,0.221,0.2279,False
0.25,-0.5,3,0.4,0.1954,0.2604,0.2279,False
0.35,-0.45,3,0.4,0.2172,0.2387,0.2279,False
0.2,-0.5,3,0.5,0.1889,0.2669,0.2279,False
0.5,-0.15,3,0.5,0.2711,0.1848,0.2279,False
0.05,-0.35,4,0.4,0.1659,0.2899,0.2279,False
0.45,-0.3,3,0.3,0.2451,0.2106,0.2279,False
0.3,-0.4,4,0.55,0.2077,0.2482,0.2279,False
0.3,-0.3,7,0.25,0.1928,0.263,0.2279,False
0.5,-0.15,3,0.4,0.2689,0.1871,0.228,False
0.15,-0.4,4,0.55,0.1816,0.2745,0.228,False
0.05,-0.35,4,0.35,0.165,0.2911,0.228,False
0.5,-0.1,3,0.3,0.271,0.185,0.228,False
0.35,-0.45,3,0.45,0.2183,0.2376,0.228,False
0.25,-0.5,3,0.45,0.1967,0.2594,0.228,False
0.4,-0.25,6,0.15,0.2216,0.2346,0.2281,False
0.2,-0.5,3,0.3,0.1847,0.2715,0.2281,False
0.05,-0.35,4,0.45,0.1674,0.2889,0.2281,False
0.15,-0.4,4,0.25,0.175,0.2811,0.2281,False
0.15,-0.3,6,0.2,0.1717,0.2846,0.2282,False
0.4,-0.3,5,0.55,0.2295,0.2269,0.2282,False
0.4,-0.4,3,0.4,0.2305,0.226,0.2282,False
0.25,-0.5,3,0.35,0.1947,0.2618,0.2282,False
0.4,-0.4,3,0.45,0.2315,0.2249,0.2282,False
0.25,-0.3,6,0.1,0.187,0.2694,0.2282,False
0.5,-0.1,6,0.3,0.2647,0.1916,0.2282,False
0.2,-0.35,5,0.2,0.1805,0.2759,0.2282,False
0.4,-0.25,5,0.1,0.2259,0.2305,0.2282,False
0.1,-0.25,7,0.2,0.1655,0.2909,0.2282,False
0.3,-0.35,5,0.25,0.199,0.2573,0.2282,False
0.2,-0.3,7,0.3,0.1769,0.2797,0.2283,False
0.4,-0.3,5,0.3,0.2241,0.2326,0.2283,False
0.4,-0.35,3,0.15,0.2292,0.2274,0.2283,False
0.2,-0.3,7,0.5,0.1813,0.2752,0.2283,False
0.45,-0.25,5,0.45,0.2424,0.2141,0.2283,False
0.45,-0.25,4,0.25,0.2434,0.2131,0.2283,False
0.45,-0.15,3,0.05,0.2527,0.2039,0.2283,False
0.35,-0.45,3,0.35,0.2165,0.2402,0.2283,False
0.5,-0.1,4,0.3,0.2692,0.1876,0.2284,False
0.45,-0.25,5,0.4,0.2414,0.2153,0.2284,False
0.35,-0.45,3,0.5,0.2198,0.2369,0.2284,False
0.4,-0.3,4,0.15,0.2274,0.2295,0.2284,False
0.3,-0.45,3,0.15,0.2035,0.2534,0.2284,False
0.4,-0.3,3,0.05,0.2313,0.2254,0.2284,False
0.35,-0.3,7,0.4,0.2054,0.2514,0.2284,False
0.5,-0.15,3,0.55,0.2727,0.1844,0.2285,False
0.1,-0.35,4,0.1,0.1688,0.2883,0.2285,False
0.35,-0.3,7,0.45,0.2066,0.2504,0.2285,False
0.35,-0.35,4,0.15,0.2134,0.2435,0.2285,False
0.15,-0.35,5,0.3,0.1743,0.2827,0.2285,False
0.5,-0.1,5,0.3,0.2671,0.1899,0.2285,False
0.15,-0.35,5,0.5,0.1787,0.2782,0.2285,False
0.4,-0.4,3,0.5,0.233,0.2241,0.2286,False
0.45,-0.25,5,0.5,0.2438,0.2133,0.2286,False
0.05,-0.35,4,0.3,0.1647,0.2926,0.2286,False
0.3,-0.35,4,0.05,0.2027,0.2546,0.2286,False
0.05,-0.25,6,0.25,0.1633,0.2939,0.2286,False
0.25,-0.5,3,0.5,0.1984,0.2588,0.2286,False
0.45,-0.25,3,0.15,0.2468,0.2106,0.2287,False
0.5,-0.15,7,0.45,0.2582,0.1993,0.2287,False
0.3,-0.4,4,0.25,0.2019,0.2555,0.2287,False
0.5,-0.15,3,0.35,0.2684,0.189,0.2287,False
0.4,-0.4,3,0.35,0.2298,0.2276,0.2287,False
0.5,-0.15,4,0.45,0.2676,0.1901,0.2288,False
0.05,-0.2,7,0.1,0.1638,0.2939,0.2288,False
0.35,-0.3,7,0.35,0.2047,0.2528,0.2288,False
0.15,-0.5,3,0.4,0.1791,0.2786,0.2288,False
0.05,-0.25,6,0.55,0.1704,0.2875,0.2289,False
0.05,-0.35,4,0.5,0.1694,0.2884,0.2289,False
0.45,-0.25,5,0.35,0.2408,0.217,0.2289,False
0.25,-0.5,3,0.3,0.1944,0.2635,0.2289,False
0.2,-0.5,3,0.55,0.1912,0.2667,0.2289,False
0.5,-0.1,7,0.25,0.2623,0.1955,0.2289,False
0.5,-0.15,7,0.4,0.2572,0.2006,0.2289,False
0.15,-0.5,3,0.45,0.1804,0.2777,0.229,False
0.5,-0.15,4,0.5,0.2689,0.1892,0.229,False
0.25,-0.3,7,0.2,0.1842,0.2737,0.229,False
0.35,-0.3,6,0.2,0.2075,0.2505,0.229,False
0.35,-0.25,7,0.05,0.2067,0.2513,0.229,False
0.35,-0.3,7,0.5,0.2082,0.2497,0.229,False
0.35,-0.3,5,0.1,0.2116,0.2463,0.229,False
0.5,-0.15,7,0.5,0.2595,0.1984,0.229,False
0.5,-0.15,4,0.4,0.2667,0.1914,0.2291,False
0.15,-0.5,3,0.35,0.1782,0.2799,0.2291,False
0.2,-0.3,6,0.1,0.1794,0.2789,0.2291,False
0.45,-0.2,5,0.15,0.2429,0.2153,0.2291,False
0.15,-0.25,7,0.05,0.1721,0.2862,0.2291,False
0.35,-0.45,3,0.3,0.2162,0.2421,0.2292,False
0.35,-0.45,3,0.55,0.2218,0.2366,0.2292,False
0.35,-0.4,3,0.1,0.2161,0.2423,0.2292,False
0.2,-0.5,3,0.25,0.1849,0.2735,0.2292,False
0.1,-0.45,3,0.15,0.1696,0.2889,0.2292,False
0.45,-0.3,3,0.25,0.2453,0.2132,0.2293,False
0.2,-0.45,3,0.05,0.1848,0.2738,0.2293,False
0.45,-0.25,5,0.55,0.2456,0.213,0.2293,False
0.2,-0.3,7,0.55,0.1837,0.275,0.2293,False
0.4,-0.4,3,0.55,0.2348,0.2238,0.2293,False
0.1,-0.25,6,0.05,0.1684,0.2901,0.2293,False
0.5,-0.15,6,0.45,0.2617,0.1971,0.2294,False
0.2,-0.4,4,0.15,0.1831,0.2757,0.2294,False
0.05,-0.3,4,0.05,0.1653,0.2934,0.2294,False
0.4,-0.25,7,0.15,0.2181,0.2408,0.2294,False
0.1,-0.3,5,0.1,0.1686,0.2901,0.2294,False
0.05,-0.3,5,0.4,0.1666,0.2922,0.2294,False
0.2,-0.3,7,0.25,0.1771,0.2817,0.2294,False
0.4,-0.35,4,0.45,0.2298,0.2292,0.2295,False
0.5,-0.15,7,0.35,0.2566,0.2024,0.2295,False
0.5,-0.1,3,0.25,0.2711,0.188,0.2295,False
0.05,-0.3,5,0.35,0.1657,0.2934,0.2295,False
0.5,-0.15,5,0.45,0.2649,0.194,0.2295,False
0.3,-0.3,7,0.2,0.1935,0.2655,0.2295,False
0.25,-0.5,3,0.55,0.2006,0.2585,0.2295,False
0.45,-0.15,4,0.05,0.2507,0.2083,0.2295,False
0.4,-0.35,4,0.4,0.2287,0.2303,0.2295,False
0.35,-0.3,7,0.3,0.2044,0.2546,0.2295,False
0.15,-0.4,4,0.2,0.1758,0.2834,0.2296,False
0.5,-0.15,4,0.55,0.2705,0.1888,0.2296,False
0.4,-0.4,3,0.3,0.2296,0.2296,0.2296,False
0.4,-0.3,5,0.25,0.2243,0.2349,0.2296,False
0.5,-0.15,6,0.5,0.263,0.1963,0.2296,False
0.5,-0.15,6,0.4,0.2608,0.1985,0.2296,False
0.05,-0.25,5,0.05,0.1655,0.2937,0.2296,False
0.05,-0.3,5,0.45,0.168,0.2913,0.2296,False
0.15,-0.35,5,0.55,0.1812,0.278,0.2296,False
0.5,-0.15,7,0.55,0.2611,0.1981,0.2296,False
0.15,-0.35,5,0.25,0.1745,0.2846,0.2296,False
0.5,-0.15,4,0.35,0.2662,0.1933,0.2297,False
0.15,-0.5,3,0.5,0.1823,0.2771,0.2297,False
0.15,-0.5,3,0.3,0.1779,0.2815,0.2297,False
0.3,-0.3,6,0.1,0.1974,0.262,0.2297,False
0.5,-0.1,6,0.25,0.2649,0.1944,0.2297,False
0.3,-0.35,5,0.2,0.1997,0.2598,0.2297,False
0.5,-0.15,5,0.5,0.2662,0.1931,0.2297,False
0.05,-0.35,4,0.25,0.1649,0.2945,0.2297,False
0.25,-0.4,4,0.15,0.1921,0.2673,0.2297,False
0.5,-0.15,5,0.4,0.264,0.1954,0.2297,False
0.4,-0.35,4,0.5,0.2312,0.2284,0.2298,False
0.45,-0.25,5,0.3,0.2406,0.219,0.2298,False
0.5,-0.15,3,0.3,0.2682,0.1914,0.2298,False
0.25,-0.35,5,0.15,0.1899,0.2696,0.2298,False
0.05,-0.4,3,0.1,0.1648,0.2949,0.2299,False
0.35,-0.3,7,0.55,0.2103,0.2494,0.2299,False
0.4,-0.35,4,0.35,0.2281,0.2318,0.2299,False
0.5,-0.1,4,0.25,0.2694,0.1905,0.2299,False
0.05,-0.35,4,0.55,0.1719,0.2881,0.23,False
0.35,-0.35,5,0.45,0.2142,0.2459,0.23,False
0.45,-0.2,7,0.15,0.2357,0.2243,0.23,False
0.45,-0.25,4,0.2,0.244,0.2161,0.23,False
0.35,-0.35,5,0.4,0.213,0.247,0.23,False
0.45,-0.2,6,0.15,0.2396,0.2204,0.23,False
0.45,-0.2,4,0.1,0.247,0.213,0.23,False
0.5,-0.1,5,0.25,0.2673,0.1927,0.23,False
0.15,-0.3,6,0.15,0.173,0.2872,0.2301,False
0.05,-0.25,6,0.2,0.1642,0.2961,0.2301,False
0.05,-0.3,5,0.3,0.1653,0.2949,0.2301,False
0.25,-0.5,3,0.25,0.1946,0.2656,0.2301,False
0.5,-0.15,6,0.35,0.2602,0.2003,0.2302,False
0.1,-0.25,7,0.15,0.1669,0.2934,0.2302,False
0.45,-0.25,6,0.45,0.239,0.2214,0.2302,False
0.45,-0.15,7,0.05,0.242,0.2184,0.2302,False
0.2,-0.35,5,0.15,0.1817,0.2786,0.2302,False
0.45,-0.25,6,0.4,0.2379,0.2226,0.2302,False
0.25,-0.45,3,0.05,0.1947,0.266,0.2303,False
0.5,-0.15,5,0.35,0.2634,0.1972,0.2303,False
0.5,-0.15,5,0.55,0.2678,0.1928,0.2303,False
0.5,-0.15,6,0.55,0.2646,0.1959,0.2303,False
0.45,-0.15,5,0.05,0.2482,0.2124,0.2303,False
0.3,-0.4,4,0.2,0.2026,0.258,0.2303,False
0.35,-0.45,3,0.25,0.2164,0.2443,0.2304,False
0.35,-0.35,5,0.35,0.2123,0.2484,0.2304,False
0.05,-0.3,5,0.5,0.17,0.2907,0.2304,False
0.05,-0.45,3,0.4,0.168,0.2929,0.2304,False
0.5,-0.2,3,0.45,0.2679,0.1931,0.2305,False
0.45,-0.25,6,0.5,0.2404,0.2206,0.2305,False
0.35,-0.35,5,0.5,0.2157,0.2452,0.2305,False
0.5,-0.15,7,0.3,0.2564,0.2046,0.2305,False
0.45,-0.15,6,0.05,0.2453,0.2158,0.2306,False
0.05,-0.45,3,0.35,0.1671,0.2942,0.2306,False
0.4,-0.25,6,0.1,0.223,0.2381,0.2306,False
0.4,-0.35,4,0.55,0.2331,0.2281,0.2306,False
0.15,-0.45,3,0.05,0.1777,0.2835,0.2306,False
0.15,-0.5,3,0.55,0.1847,0.2768,0.2307,False
0.35,-0.3,7,0.25,0.2046,0.2568,0.2307,False
0.45,-0.25,6,0.35,0.2373,0.2242,0.2307,False
0.05,-0.45,3,0.45,0.1694,0.292,0.2307,False
0.5,-0.2,3,0.5,0.2692,0.1923,0.2307,False
0.5,-0.1,7,0.2,0.2628,0.1988,0.2308,False
0.1,-0.3,6,0.4,0.1707,0.2909,0.2308,False
0.5,-0.15,4,0.3,0.2659,0.1956,0.2308,False
0.15,-0.5,3,0.25,0.1782,0.2834,0.2308,False
0.4,-0.35,3,0.1,0.2306,0.231,0.2308,False
0.4,-0.35,4,0.3,0.2278,0.2338,0.2308,False
0.5,-0.2,3,0.4,0.267,0.1945,0.2308,False
0.2,-0.5,3,0.2,0.1857,0.2759,0.2308,False
0.4,-0.3,6,0.4,0.2226,0.2392,0.2309,False
0.1,-0.4,4,0.4,0.1731,0.2887,0.2309,False
0.4,-0.3,6,0.45,0.2237,0.2381,0.2309,False
0.45,-0.2,3,0.05,0.2508,0.2109,0.2309,False
0.35,-0.35,4,0.1,0.2149,0.2469,0.2309,False
0.25,-0.3,7,0.15,0.1855,0.2764,0.2309,False
