domain_number,unit_id,transect_id,direction,ref_window,ref_lrr_m_yr,ref_unc_m_yr,ref_n_obs,marked_window,lrr_marked_m_yr,unc_marked_m_yr,diff_marked_m_yr,marked_in_ci,marked_in_abs,marked_in_rel,marked_in_ci3x,marked_in_abs50,marked_in_abs100,marked_in_overlap,first_entry_ci,stable_entry_ci,years_needed_ci,first_entry_abs,stable_entry_abs,years_needed_abs,first_entry_rel,stable_entry_rel,years_needed_rel,first_entry_ci3x,stable_entry_ci3x,years_needed_ci3x,first_entry_abs50,stable_entry_abs50,years_needed_abs50,first_entry_abs100,stable_entry_abs100,years_needed_abs100,first_entry_overlap,stable_entry_overlap,years_needed_overlap
48,usa_NC_0034_0020,usa_NC_0034_0020,backward,1996_2020,-0.8325,0.1772,467,2010_2020,0.3113,0.5995,1.1438,False,False,False,False,False,False,False,2012,2004,17,2012,2004,17,2012,2004,17,2015,2008,13,2015,2008,13,2015,2009,12,2016,2008,13
48,usa_NC_0034_0021,usa_NC_0034_0021,backward,1996_2020,-0.7523,0.176,473,2010_2020,0.3098,0.6005,1.0621,False,False,False,False,False,False,False,2004,2004,17,2008,2004,17,2004,2004,17,2012,2008,13,2012,2008,13,2013,2009,12,2013,2008,13
48,usa_NC_0034_0022,usa_NC_0034_0022,backward,1996_2020,-0.5621,0.1774,463,2010_2020,0.3832,0.5977,0.9453,False,False,False,False,False,True,False,2008,2004,17,2008,2005,16,2008,2004,17,2008,2008,13,2008,2008,13,2013,2013,8,2013,2009,12
48,usa_NC_0034_0023,usa_NC_0034_0023,backward,1996_2020,-0.4291,0.1794,460,2010_2020,0.3338,0.5708,0.7629,False,False,False,False,False,True,False,2008,2008,13,2008,2008,13,2004,2000,21,2009,2009,12,2009,2009,12,2013,2013,8,2013,2009,12
48,usa_NC_0034_0024,usa_NC_0034_0024,backward,1996_2020,-0.3923,0.1837,454,2010_2020,0.1189,0.5619,0.5112,False,False,False,True,False,True,True,2006,2000,21,2006,2001,20,2000,2000,21,2011,2011,10,2011,2009,12,2013,2013,8,2013,2013,8
48,usa_NC_0034_0025,usa_NC_0034_0025,backward,1996_2020,-0.3413,0.1865,447,2010_2020,0.0586,0.5521,0.3999,False,False,False,True,True,True,True,2009,2000,21,2009,2000,21,1996,1996,25,2011,2011,10,2011,2011,10,2013,2013,8,2013,2013,8
48,usa_NC_0034_0026,usa_NC_0034_0026,backward,1996_2020,-0.3783,0.1945,450,2010_2020,-0.455,0.5609,-0.0767,True,True,False,True,True,True,True,2011,1999,22,2011,2000,21,1996,1996,25,2011,2002,19,2011,2002,19,2011,2011,10,2011,2001,20
48,usa_NC_0034_0027,usa_NC_0034_0027,backward,1996_2020,-0.4116,0.195,452,2010_2020,-1.1326,0.5608,-0.721,False,False,False,False,False,True,True,1999,1999,22,1999,1999,22,1996,1996,25,2002,2002,19,2001,2001,20,2010,2006,15,2010,2000,21
48,usa_NC_0034_0028,usa_NC_0034_0028,backward,1996_2020,-0.3914,0.1957,439,2010_2020,-1.4302,0.5295,-1.0388,False,False,False,False,False,False,False,1999,1999,22,1999,1999,22,1996,1996,25,2001,2001,20,2001,2001,20,2004,2004,17,2000,2000,21
49,usa_NC_0034_0029,usa_NC_0034_0029,backward,1996_2020,-0.3535,0.1964,437,2010_2020,-1.6833,0.526,-1.3298,False,False,False,False,False,False,False,1998,1998,23,1999,1999,22,1996,1996,25,2001,2001,20,2001,2001,20,2003,2003,18,2000,2000,21
49,usa_NC_0034_0030,usa_NC_0034_0030,backward,1996_2020,-0.3252,0.1958,450,2010_2020,-1.4744,0.5495,-1.1492,False,False,False,False,False,False,False,1999,1999,22,1999,1999,22,1996,1996,25,2001,2001,20,2001,2001,20,2003,2003,18,2000,2000,21
49,usa_NC_0034_0031,usa_NC_0034_0031,backward,1996_2020,-0.188,0.1988,443,2010_2020,-1.4677,0.5784,-1.2797,False,False,False,False,False,False,False,1999,1999,22,1999,1999,22,1996,1996,25,2001,2001,20,2001,2001,20,2003,2003,18,2001,2001,20
49,usa_NC_0034_0032,usa_NC_0034_0032,backward,1996_2020,-0.1483,0.1982,441,2010_2020,-1.2419,0.5979,-1.0936,False,False,False,False,False,False,False,1999,1999,22,1999,1999,22,1996,1996,25,2001,2001,20,2001,2001,20,2003,2003,18,2001,2001,20
49,usa_NC_0034_0033,usa_NC_0034_0033,backward,1996_2020,-0.1306,0.1996,442,2010_2020,-1.2358,0.6065,-1.1052,False,False,False,False,False,False,False,1999,1999,22,1999,1999,22,1996,1996,25,2001,2001,20,2001,2001,20,2003,2003,18,2001,2001,20
49,usa_NC_0034_0034,usa_NC_0034_0034,backward,1996_2020,-0.0734,0.2004,446,2010_2020,-1.0581,0.5738,-0.9847,False,False,False,False,False,True,False,1999,1999,22,1999,1999,22,1996,1996,25,2001,2001,20,2001,2001,20,2010,2003,18,2000,2000,21
49,usa_NC_0034_0035,usa_NC_0034_0035,backward,1996_2020,-0.0637,0.196,458,2010_2020,-1.3062,0.5429,-1.2425,False,False,False,False,False,False,False,1999,1999,22,1999,1999,22,1996,1996,25,2001,2001,20,2001,2001,20,2003,2003,18,2000,2000,21
49,usa_NC_0034_0036,usa_NC_0034_0036,backward,1996_2020,-0.1454,0.1921,462,2010_2020,-1.5067,0.5452,-1.3613,False,False,False,False,False,False,False,1998,1998,23,1999,1999,22,1996,1996,25,2001,2001,20,2001,2001,20,2003,2003,18,2000,2000,21
49,usa_NC_0034_0037,usa_NC_0034_0037,backward,1996_2020,-0.1874,0.1898,459,2010_2020,-1.7621,0.552,-1.5747,False,False,False,False,False,False,False,1998,1998,23,1999,1999,22,1996,1996,25,2001,2001,20,2001,2001,20,2003,2003,18,2000,2000,21
49,usa_NC_0034_0038,usa_NC_0034_0038,backward,1996_2020,-0.2367,0.1889,457,2010_2020,-2.2498,0.5564,-2.0131,False,False,False,False,False,False,False,1999,1999,22,1999,1999,22,1996,1996,25,2001,2001,20,2001,2001,20,2003,2003,18,2000,2000,21
50,usa_NC_0034_0039,usa_NC_0034_0039,backward,1996_2020,-0.1627,0.1955,457,2010_2020,-2.5411,0.5629,-2.3784,False,False,False,False,False,False,False,1999,1999,22,1999,1999,22,1996,1996,25,2001,2001,20,2001,2001,20,2003,2003,18,2001,2001,20
50,usa_NC_0034_0040,usa_NC_0034_0040,backward,1996_2020,-0.2288,0.1944,471,2010_2020,-2.529,0.5748,-2.3002,False,False,False,False,False,False,False,1999,1999,22,2000,2000,21,1997,1997,24,2001,2001,20,2001,2001,20,2005,2005,16,2001,2001,20
50,usa_NC_0034_0041,usa_NC_0034_0041,backward,1996_2020,-0.3513,0.1933,470,2010_2020,-2.5972,0.5922,-2.2459,False,False,False,False,False,False,False,2000,2000,21,2000,2000,21,1998,1998,23,2002,2002,19,2001,2001,20,2005,2005,16,2001,2001,20
50,usa_NC_0034_0042,usa_NC_0034_0042,backward,1996_2020,-0.4158,0.1935,459,2010_2020,-2.5669,0.5905,-2.1511,False,False,False,False,False,False,False,2000,2000,21,2000,2000,21,1998,1998,23,2002,2002,19,2001,2001,20,2005,2005,16,2001,2001,20
50,usa_NC_0034_0043,usa_NC_0034_0043,backward,1996_2020,-0.4375,0.1878,454,2010_2020,-2.2721,0.5845,-1.8346,False,False,False,False,False,False,False,2001,2001,20,2001,2001,20,2000,2000,21,2003,2003,18,2002,2002,19,2006,2006,15,2002,2002,19
50,usa_NC_0034_0044,usa_NC_0034_0044,backward,1996_2020,-0.4945,0.1867,453,2010_2020,-1.9844,0.6063,-1.4899,False,False,False,False,False,False,False,2001,2001,20,2002,2002,19,2001,2001,20,2004,2004,17,2004,2004,17,2008,2008,13,2004,2004,17
50,usa_NC_0034_0045,usa_NC_0034_0045,backward,1996_2020,-0.5739,0.1875,442,2010_2020,-1.7151,0.641,-1.1412,False,False,False,False,False,False,False,2002,2002,19,2002,2002,19,2001,2001,20,2004,2004,17,2004,2004,17,2009,2009,12,2008,2004,17
50,usa_NC_0034_0046,usa_NC_0034_0046,backward,1996_2020,-0.6602,0.1866,450,2010_2020,-1.5475,0.6272,-0.8873,False,False,False,False,False,True,False,2002,2002,19,2004,2002,19,2002,2002,19,2008,2006,15,2008,2005,16,2010,2010,11,2009,2006,15
50,usa_NC_0034_0047,usa_NC_0034_0047,backward,1996_2020,-0.7022,0.193,445,2010_2020,-1.4912,0.6353,-0.789,False,False,False,False,False,True,True,2004,2004,17,2004,2004,17,2002,1998,23,2009,2009,12,2008,2008,13,2010,2010,11,2013,2010,11
50,usa_NC_0034_0048,usa_NC_0034_0048,backward,1996_2020,-0.7244,0.1917,434,2010_2020,-1.5573,0.6319,-0.8329,False,False,False,False,False,True,False,2004,1998,23,2005,2005,16,2004,1998,23,2009,2009,12,2008,2008,13,2010,2010,11,2009,2009,12
51,usa_NC_0034_0049,usa_NC_0034_0049,backward,1996_2020,-0.6944,0.194,444,2010_2020,-1.7345,0.6473,-1.0401,False,False,False,False,False,False,False,2004,1998,23,2004,2004,17,2003,1998,23,2008,2008,13,2008,2008,13,2013,2009,12,2013,2009,12
51,usa_NC_0034_0050,usa_NC_0034_0050,backward,1996_2020,-0.6766,0.2002,454,2010_2020,-1.8964,0.6672,-1.2198,False,False,False,False,False,False,False,2004,1998,23,2004,2004,17,2003,1998,23,2008,2008,13,2008,2008,13,2013,2009,12,2015,2009,12
51,usa_NC_0034_0051,usa_NC_0034_0051,backward,1996_2020,-0.6552,0.2109,441,2010_2020,-1.8556,0.7249,-1.2004,False,False,False,False,False,False,False,2015,1998,23,2015,2004,17,2015,1998,23,2015,2009,12,2015,2008,13,2015,2009,12,2016,2009,12
51,usa_NC_0034_0052,usa_NC_0034_0052,backward,1996_2020,-0.6128,0.2097,446,2010_2020,-1.6929,0.6807,-1.0801,False,False,False,False,False,False,False,2014,1998,23,2014,2000,21,2014,1998,23,2016,2009,12,2016,2009,12,2016,2009,12,2016,2009,12
51,usa_NC_0034_0053,usa_NC_0034_0053,backward,1996_2020,-0.6027,0.2065,445,2010_2020,-1.8257,0.6609,-1.223,False,False,False,False,False,False,False,2005,2000,21,2005,2005,16,2004,1998,23,2014,2009,12,2014,2005,16,2016,2009,12,2016,2009,12
51,usa_NC_0034_0054,usa_NC_0034_0054,backward,1996_2020,-0.5255,0.2101,450,2010_2020,-1.9911,0.6479,-1.4656,False,False,False,False,False,False,False,2003,2000,21,2003,2003,18,2003,1998,23,2014,2005,16,2005,2005,16,2014,2009,12,2016,2005,16
51,usa_NC_0034_0055,usa_NC_0034_0055,backward,1996_2020,-0.5084,0.2045,462,2010_2020,-2.2514,0.6348,-1.743,False,False,False,False,False,False,False,2002,2002,19,2003,2003,18,2002,1998,23,2014,2005,16,2014,2004,17,2016,2008,13,2016,2005,16
51,usa_NC_0034_0056,usa_NC_0034_0056,backward,1996_2020,-0.5485,0.1975,468,2010_2020,-2.1004,0.6347,-1.5519,False,False,False,False,False,False,False,2013,2002,19,2013,2003,18,2002,1998,23,2014,2005,16,2014,2004,17,2015,2009,12,2016,2005,16
51,usa_NC_0034_0057,usa_NC_0034_0057,backward,1996_2020,-0.5958,0.1959,462,2010_2020,-2.0635,0.6403,-1.4677,False,False,False,False,False,False,False,2013,2002,19,2013,2002,19,2013,2002,19,2014,2004,17,2014,2004,17,2015,2009,12,2016,2004,17
51,usa_NC_0034_0058,usa_NC_0034_0058,backward,1996_2020,-0.5895,0.1956,455,2010_2020,-2.4536,0.6296,-1.8641,False,False,False,False,False,False,False,2013,2002,19,2013,2002,19,2002,1999,22,2015,2004,17,2015,2004,17,2015,2005,16,2016,2004,17
52,usa_NC_0034_0059,usa_NC_0034_0059,backward,1996_2020,-0.6057,0.203,469,2010_2020,-2.8051,0.6006,-2.1994,False,False,False,False,False,False,False,2015,2001,20,2015,2002,19,2001,1997,24,2015,2003,18,2015,2003,18,2015,2005,16,2016,2003,18
52,usa_NC_0034_0060,usa_NC_0034_0060,backward,1996_2020,-0.7398,0.2003,469,2010_2020,-2.9792,0.5933,-2.2394,False,False,False,False,False,False,False,2001,2001,20,2001,2001,20,2001,2001,20,2015,2003,18,2015,2002,19,2015,2005,16,2016,2002,19
52,usa_NC_0034_0061,usa_NC_0034_0061,backward,1996_2020,-0.797,0.1992,466,2010_2020,-3.0828,0.5949,-2.2858,False,False,False,False,False,False,False,2001,2001,20,2001,2001,20,2001,2001,20,2015,2002,19,2002,2002,19,2015,2004,17,2016,2002,19
52,usa_NC_0034_0062,usa_NC_0034_0062,backward,1996_2020,-0.7487,0.1993,459,2010_2020,-3.017,0.5815,-2.2683,False,False,False,False,False,False,False,2015,2001,20,2015,2001,20,2015,2000,21,2015,2002,19,2015,2002,19,2015,2004,17,2015,2001,20
52,usa_NC_0034_0063,usa_NC_0034_0063,backward,1996_2020,-0.7363,0.203,453,2010_2020,-2.9229,0.6041,-2.1866,False,False,False,False,False,False,False,2001,2001,20,2001,2001,20,2000,2000,21,2015,2002,19,2014,2002,19,2015,2004,17,2016,2002,19
52,usa_NC_0034_0064,usa_NC_0034_0064,backward,1996_2020,-0.7825,0.2036,450,2010_2020,-3.1762,0.612,-2.3937,False,False,False,False,False,False,False,2001,2001,20,2001,2001,20,2000,2000,21,2015,2002,19,2015,2002,19,2015,2004,17,2016,2001,20
52,usa_NC_0034_0065,usa_NC_0034_0065,backward,1996_2020,-0.8631,0.2048,448,2010_2020,-3.0733,0.6254,-2.2102,False,False,False,False,False,False,False,2000,2000,21,2001,2001,20,2000,2000,21,2002,2002,19,2001,2001,20,2015,2004,17,2016,2001,20
52,usa_NC_0034_0066,usa_NC_0034_0066,backward,1996_2020,-0.9143,0.2091,446,2010_2020,-3.0875,0.6412,-2.1732,False,False,False,False,False,False,False,2000,2000,21,2000,2000,21,2000,2000,21,2002,2002,19,2001,2001,20,2013,2004,17,2016,2001,20
52,usa_NC_0034_0067,usa_NC_0034_0067,backward,1996_2020,-0.9363,0.206,437,2010_2020,-2.9746,0.6174,-2.0383,False,False,False,False,False,False,False,2000,2000,21,2001,2001,20,2000,2000,21,2015,2002,19,2015,2001,20,2015,2004,17,2016,2001,20
52,usa_NC_0034_0068,usa_NC_0034_0068,backward,1996_2020,-1.0188,0.1955,445,2010_2020,-2.7787,0.584,-1.7599,False,False,False,False,False,False,False,2001,2001,20,2001,2001,20,2001,2001,20,2002,2002,19,2002,2002,19,2015,2005,16,2016,2001,20
53,usa_NC_0034_0069,usa_NC_0034_0069,backward,1996_2020,-0.9972,0.1868,457,2010_2020,-2.2395,0.5741,-1.2423,False,False,False,False,False,False,False,2001,2001,20,2001,2001,20,2001,2001,20,2004,2004,17,2004,2004,17,2014,2006,15,2016,2004,17
53,usa_NC_0034_0070,usa_NC_0034_0070,backward,1996_2020,-1.1016,0.1903,442,2010_2020,-1.996,0.6446,-0.8944,False,False,False,False,False,True,False,2001,2001,20,2001,2001,20,2001,2001,20,2014,2005,16,2014,2004,17,2016,2011,10,2016,2004,17
53,usa_NC_0034_0071,usa_NC_0034_0071,backward,1996_2020,-1.1402,0.1919,451,2010_2020,-1.9022,0.6893,-0.762,False,False,False,False,False,True,True,2001,2001,20,2001,2001,20,2001,2001,20,2014,2005,16,2008,2005,16,2016,2011,10,2016,2005,16
53,usa_NC_0034_0072,usa_NC_0034_0072,backward,1996_2020,-1.1042,0.1935,452,2010_2020,-1.9511,0.6853,-0.8469,False,False,False,False,False,True,True,2001,2001,20,2015,2001,20,2015,2001,20,2016,2005,16,2016,2005,16,2016,2008,13,2016,2005,16
53,usa_NC_0034_0073,usa_NC_0034_0073,backward,1996_2020,-1.0318,0.1914,456,2010_2020,-1.867,0.6816,-0.8352,False,False,False,False,False,True,True,2001,2001,20,2002,2002,19,2002,2002,19,2016,2005,16,2005,2005,16,2016,2011,10,2016,2005,16
53,usa_NC_0034_0074,usa_NC_0034_0074,backward,1996_2020,-1.0052,0.1903,461,2010_2020,-1.9822,0.6863,-0.977,False,False,False,False,False,True,False,2002,2002,19,2002,2002,19,2002,2002,19,2016,2005,16,2005,2005,16,2016,2008,13,2016,2006,15
53,usa_NC_0034_0075,usa_NC_0034_0075,backward,1996_2020,-1.0015,0.1869,463,2010_2020,-2.1711,0.6828,-1.1696,False,False,False,False,False,False,False,2002,2002,19,2002,2002,19,2002,2002,19,2005,2005,16,2005,2005,16,2016,2008,13,2016,2005,16
53,usa_NC_0034_0076,usa_NC_0034_0076,backward,1996_2020,-1.0245,0.1867,464,2010_2020,-2.2282,0.684,-1.2037,False,False,False,False,False,False,False,2002,2002,19,2002,2002,19,2002,2002,19,2014,2005,16,2005,2005,16,2014,2008,13,2016,2005,16
53,usa_NC_0034_0077,usa_NC_0034_0077,backward,1996_2020,-1.0223,0.1813,455,2010_2020,-2.2228,0.638,-1.2005,False,False,False,False,False,False,False,2016,2002,19,2016,2002,19,2016,2002,19,2016,2005,16,2016,2005,16,2016,2008,13,2016,2005,16
53,usa_NC_0034_0078,usa_NC_0034_0078,backward,1996_2020,-1.0869,0.1782,476,2010_2020,-2.4629,0.5989,-1.376,False,False,False,False,False,False,False,2016,2001,20,2016,2002,19,2016,2001,20,2016,2005,16,2016,2004,17,2016,2006,15,2016,2005,16
54,usa_NC_0034_0079,usa_NC_0034_0079,backward,1996_2020,-1.1749,0.1778,476,2010_2020,-2.5321,0.5837,-1.3572,False,False,False,False,False,False,False,2000,2000,21,2001,2001,20,2001,2001,20,2016,2004,17,2016,2003,18,2016,2006,15,2016,2002,19
54,usa_NC_0034_0080,usa_NC_0034_0080,backward,1996_2020,-1.1763,0.1755,471,2010_2020,-2.8521,0.5755,-1.6758,False,False,False,False,False,False,False,2000,2000,21,2000,2000,21,2000,2000,21,2002,2002,19,2002,2002,19,2015,2005,16,2016,2001,20
54,usa_NC_0034_0081,usa_NC_0034_0081,backward,1996_2020,-1.1049,0.181,470,2010_2020,-3.0467,0.5777,-1.9418,False,False,False,False,False,False,False,2000,2000,21,2000,2000,21,2000,2000,21,2002,2002,19,2001,2001,20,2015,2004,17,2016,2001,20
54,usa_NC_0034_0082,usa_NC_0034_0082,backward,1996_2020,-1.0267,0.1821,456,2010_2020,-3.0779,0.5557,-2.0512,False,False,False,False,False,False,False,2000,2000,21,2000,2000,21,2000,2000,21,2002,2002,19,2001,2001,20,2004,2004,17,2001,2001,20
54,usa_NC_0034_0083,usa_NC_0034_0083,backward,1996_2020,-0.9497,0.1803,450,2010_2020,-2.8035,0.5647,-1.8538,False,False,False,False,False,False,False,2000,2000,21,2000,2000,21,2000,2000,21,2002,2002,19,2002,2002,19,2004,2004,17,2001,2001,20
54,usa_NC_0034_0084,usa_NC_0034_0084,backward,1996_2020,-0.9185,0.1788,446,2010_2020,-2.6501,0.5665,-1.7316,False,False,False,False,False,False,False,1999,1999,22,2000,2000,21,1999,1999,22,2001,2001,20,2001,2001,20,2004,2004,17,2001,2001,20
54,usa_NC_0034_0085,usa_NC_0034_0085,backward,1996_2020,-0.8518,0.1829,447,2010_2020,-2.8308,0.5871,-1.979,False,False,False,False,False,False,False,1999,1999,22,2000,2000,21,1999,1999,22,2001,2001,20,2001,2001,20,2003,2003,18,2001,2001,20
54,usa_NC_0034_0086,usa_NC_0034_0086,backward,1996_2020,-0.7845,0.1898,444,2010_2020,-2.9601,0.6149,-2.1756,False,False,False,False,False,False,False,1999,1999,22,2000,2000,21,1999,1999,22,2001,2001,20,2001,2001,20,2003,2003,18,2001,2001,20
54,usa_NC_0034_0087,usa_NC_0034_0087,backward,1996_2020,-0.7796,0.1914,442,2010_2020,-3.0313,0.6297,-2.2517,False,False,False,False,False,False,False,1999,1999,22,2000,2000,21,1999,1999,22,2001,2001,20,2001,2001,20,2003,2003,18,2001,2001,20
54,usa_NC_0034_0088,usa_NC_0034_0088,backward,1996_2020,-0.6373,0.1955,454,2010_2020,-2.8908,0.6372,-2.2535,False,False,False,False,False,False,False,1999,1999,22,2000,2000,21,1999,1999,22,2001,2001,20,2001,2001,20,2004,2004,17,2001,2001,20
55,usa_NC_0034_0089,usa_NC_0034_0089,backward,1996_2020,-0.5596,0.1921,446,2010_2020,-2.6034,0.6554,-2.0438,False,False,False,False,False,False,False,2000,2000,21,2000,2000,21,1999,1999,22,2002,2002,19,2001,2001,20,2004,2004,17,2001,2001,20
55,usa_NC_0034_0090,usa_NC_0034_0090,backward,1996_2020,-0.4889,0.1966,442,2010_2020,-2.3498,0.7052,-1.8609,False,False,False,False,False,False,False,2000,2000,21,2000,2000,21,1999,1999,22,2002,2002,19,2002,2002,19,2005,2005,16,2001,2001,20
55,usa_NC_0034_0091,usa_NC_0034_0091,backward,1996_2020,-0.4637,0.2003,447,2010_2020,-2.4979,0.7112,-2.0342,False,False,False,False,False,False,False,1999,1999,22,2000,2000,21,1999,1999,22,2002,2002,19,2001,2001,20,2005,2005,16,2001,2001,20
55,usa_NC_0034_0092,usa_NC_0034_0092,backward,1996_2020,-0.387,0.2004,454,2010_2020,-2.2203,0.7013,-1.8333,False,False,False,False,False,False,False,1999,1999,22,2000,2000,21,1999,1999,22,2002,2002,19,2001,2001,20,2006,2006,15,2001,2001,20
55,usa_NC_0034_0093,usa_NC_0034_0093,backward,1996_2020,-0.3357,0.1987,460,2010_2020,-2.1252,0.6941,-1.7895,False,False,False,False,False,False,False,1999,1999,22,2000,2000,21,1999,1999,22,2002,2002,19,2001,2001,20,2006,2006,15,2001,2001,20
55,usa_NC_0034_0094,usa_NC_0034_0094,backward,1996_2020,-0.3662,0.1946,463,2010_2020,-2.0454,0.676,-1.6792,False,False,False,False,False,False,False,1999,1999,22,2000,2000,21,1998,1998,23,2004,2002,19,2001,2001,20,2006,2006,15,2001,2001,20
55,usa_NC_0034_0095,usa_NC_0034_0095,backward,1996_2020,-0.3449,0.1828,466,2010_2020,-1.6082,0.6225,-1.2633,False,False,False,False,False,False,False,1999,1999,22,2000,2000,21,1998,1998,23,2005,2005,16,2002,2002,19,2008,2008,13,2005,2001,20
55,usa_NC_0034_0096,usa_NC_0034_0096,backward,1996_2020,-0.387,0.1776,461,2010_2020,-1.5523,0.595,-1.1653,False,False,False,False,False,False,False,1999,1999,22,2000,2000,21,1998,1998,23,2005,2002,19,2005,2002,19,2008,2008,13,2005,2001,20
55,usa_NC_0034_0097,usa_NC_0034_0097,backward,1996_2020,-0.3714,0.1778,456,2010_2020,-1.5321,0.5618,-1.1607,False,False,False,False,False,False,False,1999,1999,22,1999,1999,22,1998,1998,23,2005,2001,20,2001,2001,20,2007,2007,14,2016,2001,20
55,usa_NC_0034_0098,usa_NC_0034_0098,backward,1996_2020,-0.3838,0.1784,469,2010_2020,-1.789,0.5468,-1.4052,False,False,False,False,False,False,False,1999,1999,22,2000,2000,21,1998,1998,23,2001,2001,20,2001,2001,20,2006,2006,15,2016,2001,20
56,usa_NC_0034_0099,usa_NC_0034_0099,backward,1996_2020,-0.4194,0.1765,471,2010_2020,-1.893,0.5529,-1.4736,False,False,False,False,False,False,False,1999,1999,22,2000,2000,21,1998,1998,23,2001,2001,20,2001,2001,20,2006,2006,15,2016,2001,20
56,usa_NC_0034_0100,usa_NC_0034_0100,backward,1996_2020,-0.3561,0.177,466,2010_2020,-1.8062,0.555,-1.4501,False,False,False,False,False,False,False,1999,1999,22,1999,1999,22,1998,1998,23,2001,2001,20,2001,2001,20,2016,2005,16,2016,2001,20
56,usa_NC_0034_0101,usa_NC_0034_0101,backward,1996_2020,-0.2967,0.172,464,2010_2020,-1.5495,0.5356,-1.2528,False,False,False,False,False,False,False,1999,1999,22,1999,1999,22,1997,1997,24,2002,2002,19,2001,2001,20,2016,2006,15,2016,2001,20
56,usa_NC_0034_0102,usa_NC_0034_0102,backward,1996_2020,-0.2111,0.1723,452,2010_2020,-1.3728,0.5373,-1.1617,False,False,False,False,False,False,False,1999,1999,22,2001,2001,20,1997,1997,24,2002,2002,19,2002,2002,19,2008,2008,13,2016,2001,20
56,usa_NC_0034_0103,usa_NC_0034_0103,backward,1996_2020,-0.1743,0.1748,447,2010_2020,-1.2358,0.5548,-1.0615,False,False,False,False,False,False,False,1999,1999,22,1999,1999,22,1997,1997,24,2002,2002,19,2001,2001,20,2008,2008,13,2016,2001,20
56,usa_NC_0034_0104,usa_NC_0034_0104,backward,1996_2020,-0.1314,0.1734,449,2010_2020,-1.1592,0.5594,-1.0278,False,False,False,False,False,False,False,1999,1999,22,2001,1999,22,1996,1996,25,2002,2002,19,2002,2002,19,2009,2009,12,2016,2001,20
56,usa_NC_0034_0105,usa_NC_0034_0105,backward,1996_2020,-0.1617,0.1728,451,2010_2020,-1.0745,0.5679,-0.9128,False,False,False,False,False,True,False,1999,1999,22,2001,2001,20,1996,1996,25,2016,2003,18,2016,2003,18,2016,2010,11,2016,2002,19
56,usa_NC_0034_0106,usa_NC_0034_0106,backward,1996_2020,-0.2168,0.1736,442,2010_2020,-1.0199,0.5849,-0.8031,False,False,False,False,False,True,False,2001,2001,20,2016,2001,20,1997,1997,24,2016,2004,17,2016,2004,17,2016,2010,11,2016,2004,17
56,usa_NC_0034_0107,usa_NC_0034_0107,backward,1996_2020,-0.2214,0.1719,445,2010_2020,-1.0347,0.5846,-0.8133,False,False,False,False,False,True,False,2001,2001,20,2001,2001,20,1997,1997,24,2008,2006,15,2008,2005,16,2016,2010,11,2016,2006,15
56,usa_NC_0034_0108,usa_NC_0034_0108,backward,1996_2020,-0.2003,0.1768,452,2010_2020,-0.6234,0.5901,-0.4231,False,False,False,True,True,True,True,2001,2001,20,2001,2001,20,1996,1996,25,2010,2010,11,2010,2010,11,2010,2010,11,2016,2010,11
56,usa_NC_0034_0109,usa_NC_0034_0109,backward,1996_2020,-0.1848,0.1808,451,2010_2020,-0.2644,0.6297,-0.0796,True,True,False,True,True,True,True,2010,2001,20,2010,2001,20,2008,1997,24,2010,2010,11,2010,2010,11,2011,2011,10,2016,2011,10
57,usa_NC_0034_0110,usa_NC_0034_0110,backward,1996_2020,-0.174,0.1907,445,2010_2020,-0.1824,0.6907,-0.0084,True,True,True,True,True,True,True,2010,2001,20,2010,2006,15,2010,1997,24,2010,2010,11,2010,2010,11,2016,2011,10,2016,2011,10
57,usa_NC_0034_0111,usa_NC_0034_0111,backward,1996_2020,-0.2089,0.1922,450,2010_2020,-0.5179,0.6796,-0.309,False,False,False,True,True,True,True,2006,2001,20,2008,2006,15,2005,1997,24,2010,2010,11,2010,2010,11,2011,2011,10,2016,2010,11
57,usa_NC_0034_0112,usa_NC_0034_0112,backward,1996_2020,-0.1582,0.1907,447,2010_2020,-0.4707,0.6758,-0.3125,False,False,False,True,True,True,True,2006,2006,15,2008,2006,15,2004,1996,25,2010,2010,11,2010,2010,11,2011,2011,10,2016,2011,10
57,usa_NC_0034_0113,usa_NC_0034_0113,backward,1996_2020,-0.1976,0.1832,455,2010_2020,-0.6049,0.6289,-0.4073,False,False,False,True,True,True,True,2005,2001,20,2006,2006,15,2005,1998,23,2010,2010,11,2010,2010,11,2011,2011,10,2014,2011,10
57,usa_NC_0034_0114,usa_NC_0034_0114,backward,1996_2020,-0.2394,0.1899,457,2010_2020,-0.6502,0.6487,-0.4108,False,False,False,True,True,True,True,2005,2005,16,2005,2005,16,2005,1998,23,2010,2008,13,2010,2006,15,2011,2011,10,2014,2011,10
57,usa_NC_0034_0115,usa_NC_0034_0115,backward,1996_2020,-0.2673,0.1874,462,2010_2020,-0.6051,0.618,-0.3378,False,False,False,True,True,True,True,2005,2005,16,2005,2005,16,2000,1998,23,2010,2006,15,2010,2006,15,2011,2011,10,2011,2006,15
57,usa_NC_0034_0116,usa_NC_0034_0116,backward,1996_2020,-0.3312,0.1868,457,2010_2020,-0.6323,0.6172,-0.3011,False,False,False,True,True,True,True,2005,2005,16,2005,2005,16,2003,1998,23,2010,2006,15,2010,2006,15,2011,2011,10,2011,2011,10
