transect_id,alongshore_m,domain,origin_y,dist_from_groin_m,n_obs,slope_full,r2_full,breakpoint_year,slope_before,slope_after,rss_full,rss_piecewise,rss_reduction_frac
usa_NC_0037_0023,50851.55725770904,90.0,3944821.5927241948,44072.55342069777,740,0.7229794187839694,0.18237172738518959,2018,0.2689885004079812,-4.809736261444017,280496.82234172535,208132.25360020157,0.25798712490711584
usa_NC_0037_0024,50902.54357033323,90.0,3944872.5789283747,44123.53973332196,739,0.9386781542779242,0.30193604469496815,2017,0.602188738240163,-3.9730490391942594,243810.4421310473,181094.2419351964,0.2572334459823553
usa_NC_0037_0025,50952.59331985591,90.0,3944922.296278755,44173.58948284463,743,1.1623121004676602,0.3330620290694991,2017,1.059882399036916,-4.939042706006943,256244.2651260594,185053.77194508165,0.27782277642762304
usa_NC_0037_0026,51002.66411730069,90.0,3944971.05726606,44223.66028028941,741,1.2120361305819727,0.3175211987205331,2017,1.204599098561003,-6.263323158625993,299766.1447319249,197200.77140023734,0.342151290711664
usa_NC_0037_0027,51053.13001262958,90.0,3945020.2030232335,44274.12617561831,752,1.2163444074045497,0.2944656034879164,2017,1.339212775952703,-7.0682828513643035,337335.7004800506,212612.3801052147,0.36973056868083193
usa_NC_0037_0028,51103.60525827149,90.0,3945069.3578935717,44324.60142126022,760,1.2230876529231396,0.28607606586762624,2017,1.4265548738253264,-7.381420102618392,354724.23907812306,219941.8780935976,0.3799637750575075
usa_NC_0037_0029,51154.08984845962,90.0,3945118.521871462,44375.086011448344,747,1.2424105382379043,0.2807726489052964,2017,1.4653476560654648,-7.664288339363195,373706.30904549325,229028.03014922718,0.3871443307066395
usa_NC_0037_0030,51204.691717356494,90.0,3945168.564127594,44425.68788034522,742,1.2185642936445458,0.26925443731128185,2016,1.2015358957349591,-6.212151516953476,380413.0049611062,235632.9320960871,0.38058654929481595
usa_NC_0037_0031,51255.64318738994,90.0,3945219.354519244,44476.63935037867,749,1.1731292501634976,0.24672106075327105,2017,1.456250561506739,-7.988261844640109,400329.82992732676,249235.82737209194,0.3774237922331779
usa_NC_0037_0032,51306.58049507514,90.0,3945270.1307960567,44527.57665806387,736,1.0876703125584246,0.21696050428139746,2017,1.3343225143959783,-7.7995873597217384,404495.0627510187,264644.8005102493,0.34574034424457806
usa_NC_0037_0033,51357.50363719711,90.0,3945320.892954826,44578.49980018583,735,0.7433472342940638,0.13320152638906058,2017,0.6585833990916397,-6.9548008590492945,430494.6685583226,318799.231215727,0.25945835221757996
usa_NC_0037_0034,51408.41262343433,90.0,3945371.641005197,44629.40878642305,727,0.5913705648106453,0.09182227113591879,1998,-0.6598884833377172,-0.09826445388870066,413544.1297145284,300762.97002429486,0.27271856033378333
usa_NC_0037_0035,51459.30748168134,90.0,3945422.374974974,44680.303644670064,724,0.49241558176695976,0.06515291759557751,1999,-0.7706999531642874,-0.2867923394983581,415737.3295040038,290863.3863981535,0.3003674056761547
usa_NC_0037_0036,51510.188189754255,90.0,3945473.094842041,44731.18435274298,728,0.4124748903863366,0.04661507509053142,1999,-0.8981738703805034,-0.3518164186591796,415697.0971450715,287737.6974337281,0.3078188435525391
usa_NC_0037_0037,51561.05477780639,90.0,3945523.800636453,44782.05094079512,726,0.32014863737608007,0.030484647277937427,1999,-0.8856056160379825,-0.5190048729473583,387728.9422181995,259577.80829042775,0.3305173278905061
usa_NC_0037_0038,51611.046053048485,90.0,3945573.2886332297,44832.04221603721,738,0.18531939246641196,0.01121445022913481,1999,-0.9290856493084672,-0.6550546181022366,362034.78325959266,243166.01704012806,0.32833520897971613
usa_NC_0037_0039,51660.80896337773,90.0,3945622.470290298,44881.80512636645,730,0.04370669116194762,0.000688330354949529,1999,-0.8631031237049639,-0.8131229134110315,331456.99687009683,227564.12541527319,0.3134429878864222
usa_NC_0037_0040,51710.54029403829,90.0,3945671.620741507,44931.53645702702,729,-0.08828402709070236,0.003007847694748711,1999,-0.7421959215437955,-1.0104165273726633,307055.64482519514,212096.03424195127,0.3092586382422762
usa_NC_0037_0041,51760.27829181322,90.0,3945720.7777868994,44981.27445480195,731,-0.20578999548971671,0.017272436345947773,1999,-0.5617741812214465,-1.2039678279196515,287247.51299293694,198794.59910605667,0.3079327405318744
usa_NC_0037_0042,51810.02295406146,90.0,3945769.941423867,45031.019117050186,732,-0.3029980877245973,0.03874523856727807,2000,-0.23517925843045362,-1.4604913091558842,270186.0404528712,186475.29974872823,0.3098262980716234
usa_NC_0037_0043,51859.77428232791,90.0,3945819.1116539384,45080.77044531664,732,-0.43307057001177013,0.07557029097934254,2000,-0.08721449862828537,-1.7006238376897593,271435.06507125567,178172.1728306819,0.3435919092328432
usa_NC_0037_0044,51909.54773855743,90.0,3945868.303758467,45130.54390154615,734,-0.5446650468995048,0.1102290993070949,2000,0.08087638412519724,-1.9439307242874906,283301.1534515032,172075.8774440778,0.3926043881302638
usa_NC_0037_0045,51959.33093035918,90.0,3945917.1130639045,45180.32709334791,735,-0.6464273142271574,0.13634291652243613,2006,0.5300539510382141,-2.9920303514193693,313695.15170025383,177914.1657088793,0.4328437505502724
usa_NC_0037_0046,52009.11486206309,90.0,3945965.9108001287,45230.11102505182,728,-0.7711826872634618,0.17303029871594633,2006,0.5262634214934521,-3.3984903352897557,336957.17818304314,170768.89343747956,0.49320298098913373
usa_NC_0037_0047,52058.90009270196,90.0,3946014.7098159227,45279.896255690684,738,-0.8846774509950888,0.20251629309843844,2006,0.4653043762725409,-3.753902111078477,365771.11888494686,169275.4745249803,0.537209293502952
usa_NC_0037_0048,52108.686635920305,90.0,3946063.5101246624,45329.68279890903,754,-0.9700117639772199,0.22295148585305125,2006,0.3929864130529774,-3.986253725081637,390252.97127169307,170778.91741884913,0.5623891937008384
usa_NC_0037_0049,52158.47447331102,90.0,3946112.3117083046,45379.470636299746,739,-1.0042876949872952,0.23872801766123397,2006,0.23787946806459395,-4.032919094829341,381300.63520886056,172940.9465626702,0.5464446408070095
usa_NC_0037_0050,52208.26361623729,90.0,3946161.114577987,45429.25977922601,740,-1.0409853166321195,0.252518661010786,2006,0.19387574527356088,-3.960569430476964,383125.7503965474,183799.47005233626,0.5202633342653217
usa_NC_0037_0051,52258.128773609846,90.0,3946209.9919627286,45479.12493659857,746,-1.05397214951322,0.2568418202802424,2006,0.1276906024842084,-3.8980272137511034,383723.6828997501,195010.4189881536,0.49179467497422846
usa_NC_0037_0052,52308.08942155545,90.0,3946258.962952887,45529.08558454418,737,-1.0542303494060445,0.2697177250509212,2006,0.12175203460294594,-3.790021452966738,357086.2402998935,182861.7742340065,0.4879058513135852
usa_NC_0037_0053,52358.04996909227,90.0,3946307.933851037,45579.046132081,732,-1.0527001955883357,0.2794822873297219,2006,0.09911148350867989,-3.646652093890808,338642.0275775675,181265.42302298278,0.4647285089814698
usa_NC_0037_0054,52408.010424220556,90.0,3946356.90466502,45629.00658720928,726,-1.037989440939711,0.2835014790720596,2006,0.09898277236681001,-3.4472362075159584,322886.9058323322,184690.4404093096,0.42800269359571014
usa_NC_0037_0055,52457.97077929206,90.0,3946405.8753873385,45678.966942280786,718,-0.9339443001763736,0.24386662276145843,2006,0.2599785133140505,-3.3245001141092407,341808.3745699966,195340.80690057878,0.42850783821103755
usa_NC_0037_0056,52507.93102912645,90.0,3946454.846012916,45728.927192115174,721,-0.9523740477069816,0.255639650083595,1989,0.21121850892886584,-1.9198259654067236,334741.5137999265,194609.64603818214,0.41862709578800716
usa_NC_0037_0057,52557.89118629554,90.0,3946503.816554074,45778.88734928427,727,-1.0087244268233675,0.2776475120886741,1989,0.2568264338145064,-1.9921534835162902,334887.28322274436,188128.5229135091,0.43823330314881276
usa_NC_0037_0058,52607.877360132166,90.0,3946553.031951556,45828.87352312089,730,-1.0817030458749912,0.31178347930006567,1989,0.3283044563666351,-2.073179579652972,326604.64911648014,176240.81154293942,0.4603848658624422
usa_NC_0037_0059,52657.83664161432,90.0,3946601.9841805454,45878.832804603044,740,-1.1317308757935562,0.34014508975694446,1989,0.3668799861910231,-2.0705016508492307,314558.64794615493,176657.74366640113,0.4383948913188335
usa_NC_0037_0060,52707.79877083154,90.0,3946650.9898667578,45928.79493382027,726,-1.1820547627444897,0.3648663132227763,1989,0.44454155102753806,-2.1067891539256958,307494.1395235194,170044.57411598976,0.44699897572199576
usa_NC_0037_0061,52757.75606799949,90.0,3946699.8827704964,45978.75223098822,725,-1.2263714179611873,0.38530636543720753,1989,0.49715142304095633,-2.1302036311753323,301661.1379087772,166051.09033010658,0.4495443082883262
usa_NC_0037_0062,52807.69611934746,90.0,3946749.20590742,46028.69228233619,731,-1.2884355198775859,0.40904562084625895,1989,0.5127431990284977,-2.1749558681146888,300829.12382512406,165844.29958419403,0.4487092955780388
usa_NC_0037_0063,52857.45528630294,90.0,3946798.007034064,46078.451449291664,738,-1.4083931674797614,0.4476675426906055,2008,-0.05091326379362301,-3.5031618186112117,307528.889529706,168640.97852544294,0.4516255731832539
usa_NC_0037_0064,52907.69166039711,90.0,3946847.3223267966,46128.68782338584,732,-1.447953640155345,0.45818592835658534,2010,-0.11305999647633704,-3.664182852235097,307683.69720465667,164309.99171539958,0.4659775827963081
usa_NC_0037_0065,52958.07401109795,90.0,3946896.456436355,46179.07017408668,730,-1.5561677509990532,0.47538321829793395,2010,-0.12630021757434665,-4.05004950580666,331742.75338974927,163524.49862343038,0.5070743913694085
usa_NC_0037_0066,53008.48040745382,90.0,3946946.084730623,46229.476570442544,725,-1.6306361358279589,0.4887731579878414,2009,-0.13351704220119318,-4.328730274978474,346415.88526051934,161408.1176271292,0.5340625978922893
usa_NC_0037_0067,53058.86985835363,90.0,3946995.589755057,46279.86602134236,727,-1.7057971545206234,0.501786044383036,2009,-0.14610936454090365,-4.511040457362214,360020.897671317,159145.61511571187,0.557954507238064
usa_NC_0037_0068,53109.25438481797,90.0,3947044.8072464378,46330.250547806696,731,-1.7698352203917096,0.5104587976585417,2009,-0.12779137803253038,-4.637027828689991,375575.31941685337,155900.0528867687,0.5849033607191471
usa_NC_0037_0069,53159.63690246312,90.0,3947094.2208349165,46380.633065451846,751,-1.8562970528593399,0.5250673500639649,2008,-0.09023846358464731,-4.520214609775598,392537.88553805026,156531.38902061863,0.6012324038326603
usa_NC_0037_0070,53210.01960535125,90.0,3947143.349847499,46431.015768339974,742,-1.9178216517994444,0.5397330838547155,2002,0.15214340828959705,-3.8291872012852557,392523.7531074088,154583.0463781926,0.6061816765114516
usa_NC_0037_0071,53260.49698181021,90.0,3947192.087384697,46481.49314479894,737,-2.003828066840937,0.5563598361531159,2002,0.1393131015754258,-3.90348037464925,401399.61388702097,154765.50446303713,0.61443534296324
usa_NC_0037_0072,53310.968993029586,90.0,3947240.898402279,46531.96515601831,744,-2.0769893818343976,0.575069466035449,2002,0.09751968127863571,-3.8938289465144833,401858.3262461389,157947.82473707825,0.6069564460378135
usa_NC_0037_0073,53361.36504159298,90.0,3947290.201711456,46582.361204581706,741,-2.139939945997558,0.5829618321765699,2002,0.06450916960778637,-3.9792924386703783,411462.49746005854,160940.62398747305,0.6088571255437542
usa_NC_0037_0074,53411.90690711164,90.0,3947338.896970229,46632.903070100365,736,-2.185368249960246,0.5990089700000837,2002,-0.00627319602117461,-3.9610477868636047,403905.3258058495,163440.26375903698,0.5953500651843349
usa_NC_0037_0075,53462.702412142964,90.0,3947387.148925828,46683.69857513169,728,-2.1895958338221995,0.5990768959392634,2002,-0.03207506417195464,-3.956511401043406,404245.5456180491,169433.14558107534,0.5808657697834869
usa_NC_0037_0076,53512.926171308085,90.0,3947436.823185313,46733.92233429681,716,-2.166758842003918,0.602867285909412,2002,-0.0784666137419596,-3.870870013056473,387989.7933206693,168269.47628982234,0.5663043740154539
usa_NC_0037_0077,53562.96232859021,90.0,3947484.9497321704,46783.95849157894,714,-2.13222394757199,0.6077426840856165,2001,-0.06978326764785588,-3.706191564081926,368502.2653987938,163197.29568183722,0.5571335348366859
usa_NC_0037_0078,53612.83896948705,90.0,3947534.1298290608,46833.835132475775,721,-2.1170947830903515,0.6153716999441263,2002,-0.15180588899045444,-3.6910698545219036,352907.8227578618,159749.77874326456,0.5473328488587441
usa_NC_0037_0079,53662.71325292285,90.0,3947582.805337467,46883.70941591157,717,-2.104605715270764,0.627830578120481,2002,-0.22238000549892722,-3.618943942984589,329410.9923415297,152703.16085448617,0.5364357462116346
usa_NC_0037_0080,53712.854268745716,90.0,3947630.6843671105,46933.85043173444,736,-2.0784218978423668,0.6308116512706872,2002,-0.25228538386134663,-3.5273372761039936,320220.6940030224,154837.81871865553,0.5164652952841514
usa_NC_0037_0081,53763.14660369801,90.0,3947680.875929175,46984.14276668674,726,-2.055250277215455,0.6340345332398514,2002,-0.2767160105926796,-3.4908694145028254,308487.19440580625,150500.92087309965,0.5121323555650744
usa_NC_0037_0082,53813.00616728569,90.0,3947729.657311622,47034.002330274416,724,-2.0496793052459923,0.6381247410064144,2002,-0.33240752155668757,-3.455357187992352,301316.96209107456,151959.13502601144,0.49568343590268565
usa_NC_0037_0083,53862.861925721765,90.0,3947778.6228260905,47083.85808871049,735,-2.069799919068704,0.6333365298408797,2002,-0.27667631286256633,-3.53612573303245,315161.17943930987,151444.65712343063,0.5194691890896603
usa_NC_0037_0084,53912.74513603721,90.0,3947827.8489354327,47133.74129902593,739,-2.0607239465870926,0.6317953430271911,2002,-0.2429373348981312,-3.5701293109179133,314709.63645764114,144439.53675281146,0.5410387226186748
usa_NC_0037_0085,53962.917035065235,90.0,3947875.627404448,47183.91319805396,739,-2.0531009034691023,0.6307754995562315,2002,-0.2069902290643387,-3.557856885687778,313535.4031810374,140649.44568408164,0.5514080889842295
usa_NC_0037_0086,54012.85410817654,90.0,3947923.923988532,47233.85027116527,739,-2.041403252675224,0.6332397515626116,2001,-0.24731895846008073,-3.5543444728444182,306588.0774578658,137185.63040136325,0.5525408830673901
usa_NC_0037_0087,54062.964510892976,90.0,3947973.544795406,47283.9606738817,736,-2.0277490896060155,0.6374143050231091,2001,-0.2758041790710178,-3.5812069977184646,297277.5339582404,128641.63566703131,0.5672675497735323
usa_NC_0037_0088,54114.812920166674,90.0,3948020.958008359,47335.8090831554,733,-2.0230903451722857,0.6356396063369925,2001,-0.309041011798827,-3.579413261372035,297890.88898595935,133356.42522774247,0.5523313059969819
usa_NC_0037_0089,54165.53874973278,90.0,3948069.9523911607,47386.53491272151,736,-2.0226390044759777,0.6469347199754614,2001,-0.399116030446481,-3.547880473308172,282701.84413193056,129810.1204337664,0.5408232272684187
usa_NC_0037_0090,54234.19107172548,90.0,3948110.802301126,47455.187234714205,753,-2.055318941186524,0.6460659715680906,2001,-0.4003821325107592,-3.5721835143091587,294894.1203010279,138739.52544944006,0.5295276646824468
usa_NC_0037_0091,54284.91843211394,90.0,3948160.908630935,47505.914595102666,751,-2.100348202757204,0.6632590659892923,2001,-0.4459249868834781,-3.539802142293494,284373.95462365565,136321.1597373598,0.5206271266376379
usa_NC_0037_0092,54335.63832055031,90.0,3948210.3924277667,47556.634483539034,741,-2.117493669321219,0.675208563112744,2001,-0.48280118825583074,-3.4883245716589664,273345.0500758141,133758.17927015352,0.5106617835843204
usa_NC_0037_0093,54404.15064684728,90.0,3948251.712328087,47625.146809836006,742,-2.1257255282663436,0.682217843702908,2001,-0.4739455629115508,-3.4404013174034094,267441.50972713274,130325.25283911105,0.5126962416115572
usa_NC_0037_0094,54474.67265138002,90.0,3948310.54852585,47695.66881436874,749,-2.1317435240987,0.690212625300765,1999,-0.3697958607201686,-3.198199098406167,259973.74746648697,132454.9087599204,0.49050659902883054
usa_NC_0037_0095,54526.00958158847,90.0,3948361.8841745276,47747.005744577196,741,-2.0957509678875184,0.6853538713661436,1997,-0.3100922668916431,-3.055415220161818,255975.33819324424,136243.87101367445,0.4677461040765597
usa_NC_0037_0096,54576.95567410928,90.0,3948412.7591469595,47797.95183709801,734,-2.0790251415455887,0.6890201094057957,1987,0.03555726250085275,-2.644158413803617,247466.00513239566,135617.66234695166,0.4519745761669548
usa_NC_0037_0097,54627.72984797521,90.0,3948463.380134667,47848.72601096394,724,-2.0438143795343144,0.681748924478998,1985,0.11254650617941228,-2.59008666057139,246809.6529695192,136966.52887309546,0.4450519774037739
usa_NC_0037_0098,54678.269326666734,90.0,3948513.4379184823,47899.26548965546,720,-2.026759027230984,0.6800338994656825,1985,0.13865146544677595,-2.5575549561222006,244181.80979579396,137211.40037554415,0.4380768965129211
usa_NC_0037_0099,54730.56533373337,90.0,3948560.790045394,47951.5614967221,733,-1.9738138051195897,0.6731262178948405,1985,0.13355003202715976,-2.4629361733266477,240561.0826249255,143598.93198746885,0.40306665392189256
usa_NC_0037_0100,54781.20028752578,90.0,3948609.9261723724,48002.19645051451,731,-1.942250531494852,0.6679539223962444,1985,0.14195235023179073,-2.4043292982774593,237980.73109486717,146602.76453735496,0.38397212302489253
usa_NC_0037_0101,54902.67163923822,90.0,3948640.713425068,48123.66780222695,742,-1.9149005016735867,0.6596188836336196,1985,0.09763605509326702,-2.3494631175755925,240893.812907971,157150.79295947464,0.347634581966158
usa_NC_0037_0102,54954.551836234066,90.0,3948687.0292786127,48175.54799922279,736,-1.868052085217812,0.6392146103560713,1987,-0.020415444231265574,-2.2402135280135176,250007.93574012406,172176.2223263074,0.3113169715329374
usa_NC_0037_0103,55006.24421633911,90.0,3948733.4296285813,48227.240379327835,728,-1.8169655784604684,0.6101393939490121,2009,-1.254356222148843,0.18010445642064676,267379.71840528585,192101.5604224198,0.281540269515737
usa_NC_0037_0104,55057.17490980287,90.0,3948780.323579944,48278.17107279159,723,-1.771156425802086,0.5914391464758844,2009,-1.3122738242414975,0.4361533227374468,272394.35466790124,197071.3752638867,0.2765218078614261
usa_NC_0037_0105,55107.81649071756,90.0,3948827.430284141,48328.812653706285,726,-1.7024708186838378,0.5724095105074181,2009,-1.3645691128002715,0.6700786415435922,272142.8870365791,196922.68092796527,0.2763996771244048
usa_NC_0037_0106,55158.21665806186,90.0,3948874.7396057,48379.21282105058,731,-1.6219863887700912,0.5322858534316111,2008,-1.3443853829047403,0.667887199460495,291763.901338227,208746.28939960012,0.2845369545644675
usa_NC_0037_0107,55207.910145860595,90.0,3948923.086911869,48428.90630884932,732,-1.5767588885870063,0.4844553433799351,2009,-1.50840690218174,1.4509257818797583,333695.13761749695,233549.04779652832,0.3001125234727351
usa_NC_0037_0108,55257.51268393548,90.0,3948972.236733234,48478.508846924204,709,-1.4711498689845,0.4459122556971581,2008,-1.4286728845094412,1.280354368958623,339110.7069673802,242238.21677169978,0.2856662682874203
usa_NC_0037_0109,55306.97883775874,90.0,3949021.3415946765,48527.975000747465,703,-1.3356500334438486,0.3818484239575125,2008,-1.3381365491355448,1.5883586875789897,363123.98671834,256874.63035792432,0.2925980112760462
usa_NC_0037_0110,55356.45963227682,90.0,3949070.467677798,48577.455795265545,707,-1.1748389761846334,0.28229552972691585,2009,-1.3284089843479674,2.6331726074713404,441340.8613852086,303543.79387641174,0.3122236791678476
usa_NC_0037_0111,55406.00244536529,90.0,3949119.738288099,48626.99860835401,725,-0.9385081588662575,0.17821386690841212,2004,-0.4161558271822373,1.0898866719268387,511632.7973790877,354848.920560439,0.30643828468737067
usa_NC_0037_0112,55456.166828158035,90.0,3949169.8905724543,48677.16299114676,734,-1.2768165086824728,0.27402687766572553,2018,-2.9631703672724115,3.2526071111972645,435258.04293962347,169069.5652620268,0.6115647533583218
usa_NC_0037_0113,55535.337283443354,90.0,3949229.836073079,48756.33344643208,731,-1.1808394821064283,0.23526867525138417,2018,-2.95256508112424,3.6193732356754844,458865.2816658474,170517.8883771982,0.6283922641561454
usa_NC_0037_0114,55600.70504611038,90.0,3949286.3514445215,48821.701209099105,733,-1.0441246070824863,0.18580769974386158,2018,-2.903338073273681,3.7855062581043324,483883.275856816,169928.73185324913,0.6488228869816693
usa_NC_0037_0115,55651.173798765485,90.0,3949336.8201551433,48872.16996175421,738,-0.9629316325540032,0.16422696681116233,2018,-2.8000396684819346,3.627456810341704,475764.05157936626,166773.60229412882,0.6494615308985616
usa_NC_0037_0116,55701.327349696665,90.0,3949384.3320243354,48922.32351268539,728,-0.8802443527358784,0.1428077653228731,2018,-2.709641059213097,3.4863795379582516,463874.4945091585,160326.82735883672,0.6543745576516682
usa_NC_0037_0117,55750.98520267223,90.0,3949433.4097106853,48971.981365660955,725,-0.8246245185684216,0.12639805208810817,2018,-2.6413860614182014,3.390229396082554,466199.17362147325,163054.5620496777,0.6502469946845754
usa_NC_0037_0118,55800.694107984295,90.0,3949482.7113806326,49021.69027097302,714,-0.7662609240301087,0.11164243695545384,2018,-2.5634929094941876,3.4822097976155226,465156.061145574,172259.64819666857,0.6296734309503954
usa_NC_0037_0119,55850.37588266218,90.0,3949531.9196734335,49071.3720456509,719,-0.6809980955464986,0.09365507842502863,2018,-2.393790328621425,3.0724140362672343,449572.69067316473,184037.44237833522,0.5906391865067071
usa_NC_0037_0120,55900.31310568093,90.0,3949581.724127276,49121.309268669655,721,-0.6128725261979758,0.08101435798818601,2018,-2.240428018250377,2.7030751806763043,427977.21301260055,189060.0416837363,0.5582474114616706
usa_NC_0037_0121,55951.09110636008,90.0,3949628.523334276,49172.087269348805,720,-0.5457641931962054,0.06757134067999626,2013,-2.531486474094164,3.8560531481960765,410815.7221445716,188041.63049796573,0.542272555888717
usa_NC_0037_0122,56000.95992369506,90.0,3949676.3670327575,49221.956086683786,736,-0.46600075735472646,0.0515760314681839,2012,-2.4755004888870453,3.443134748373032,403011.8722369027,191957.48597507802,0.5236927266940674
usa_NC_0037_0123,56051.11309303102,90.0,3949726.4828607673,49272.10925601974,731,-0.39327556353671367,0.03969295964912867,2003,-2.9900969761114067,1.5884399732285106,376575.5750545118,194431.76348448105,0.48368461375559
usa_NC_0037_0124,56100.740354365706,90.0,3949775.4775615777,49321.73651735443,713,-0.32705498206863215,0.030538152352214465,2001,-2.6892821638239264,1.350839604608687,340598.67374193226,182052.28907667837,0.46549325316922013
usa_NC_0037_0125,56151.06335173113,90.0,3949822.6543302857,49372.059514719855,716,-0.27931220006890545,0.02244247990068693,2001,-2.6758543544822784,1.2584052477102272,339501.9131648418,196571.41229894923,0.42100057561824134
usa_NC_0037_0126,56201.886544451874,90.0,3949869.374872706,49422.8827074406,721,-0.23661753853583323,0.016208250170707816,2001,-2.7047005837819786,1.150389937307341,338705.5978725921,210865.34656530304,0.3774376689084944
usa_NC_0037_0127,56252.334108134535,90.0,3949919.8015210396,49473.33027112326,717,-0.1672624004627012,0.008527113928784358,2018,-1.3152926652862655,-1.3594886194796696,323455.47200286057,202943.7745976377,0.37257584995859055
usa_NC_0037_0128,56302.162585436265,90.0,3949968.562128791,49523.15874842499,722,-0.11225437603199383,0.003770807465225401,2018,-1.2528873793061286,-1.985577619280189,332141.0038825999,207813.161132383,0.37432247538506985
usa_NC_0037_0129,56351.98286982772,90.0,3950017.5576952538,49572.979032816445,724,0.00909214437769286,2.955748016819637e-05,1992,0.18158528777109814,0.7885108973424302,349652.01613632,259640.217692889,0.2574325165862559
usa_NC_0037_0130,56402.17184382608,90.0,3950065.357286974,49623.168006814805,719,-0.17051938549951412,0.009954295936948077,2018,-1.0503807642585696,-2.3210845374829145,361428.9947425282,227092.8345709741,0.37168064025204
usa_NC_0037_0131,56452.012636748645,90.0,3950114.566812552,49673.00879973737,724,-0.20627815161821586,0.014583339461530898,2018,-1.0934285884780401,-2.427079366809168,360244.49770979333,220557.2020422577,0.38775691663739237
usa_NC_0037_0132,56502.0626333463,90.0,3950162.595580263,49723.058796335026,736,-0.23480185840526532,0.018861819227297127,2018,-1.0870135123163582,-3.057552946577457,360323.55923638045,223731.69225011265,0.3790811438356725
usa_NC_0037_0133,56552.564528676165,90.0,3950209.9402872957,49773.56069166489,732,-0.24605108753966912,0.020513815247354517,2018,-1.1194490538167965,-2.727867882945334,360886.1407634717,220583.81639215,0.38877171640480707
usa_NC_0037_0134,56602.4000621764,90.0,3950259.278477471,49823.396225165125,733,-0.2760611806312268,0.028197080386495044,2018,-1.0985049392942883,-2.705017630036934,330248.4472742119,208084.27658308757,0.36991595781732467
usa_NC_0037_0135,56652.2457309903,90.0,3950308.6444027787,49873.24189397902,727,-0.2984338463673505,0.03628379126298764,2017,-1.1376302046545612,-1.1534800573157873,298012.7113264479,198709.76405036362,0.3332171531680279
usa_NC_0037_0136,56710.85653216782,90.0,3950351.6510465713,49931.85269515654,737,-0.38599409120186967,0.06369227231725005,2017,-1.158689680818801,-1.106462452862749,275369.1057698637,189948.12537354918,0.3102053883550177
usa_NC_0037_0137,56763.51843461599,90.0,3950403.7766339243,49984.51459760471,728,-0.4782847983052066,0.100866729903066,2017,-1.1646143434022866,-1.1550211824723047,255738.34074765755,188723.49348116582,0.26204458459600594
usa_NC_0037_0138,56813.8456384769,90.0,3950454.0723115006,50034.84180146563,728,-0.5521098578410455,0.1354491263150589,2017,-1.1621867835073245,-0.4767222485615743,244043.75815573096,192497.40537728992,0.21121766509409312
usa_NC_0037_0139,56863.17899930993,90.0,3950501.1531908023,50084.175162298656,715,-0.6376411570507943,0.1814560100918463,2017,-1.202744999761171,0.26050346799772234,230371.32361321413,187485.12726415767,0.1861611752557405
usa_NC_0037_0140,56914.006681207306,90.0,3950546.617475459,50135.00284419603,706,-0.7383518619647175,0.23479756902060556,2013,-1.0821164375694627,1.7433003491033303,222020.8473734126,186883.38612775278,0.15826199053534284
usa_NC_0037_0141,56966.0039894397,90.0,3950598.1083844197,50187.00015242842,712,-0.767611377453977,0.2521350738656353,2013,-1.067848093315691,1.7567417797592013,218775.32898928685,184480.98020318354,0.15675601515279933
usa_NC_0037_0142,57015.75757349838,90.0,3950647.8291063574,50236.7537364871,717,-0.8463375903931365,0.29817792442694735,2013,-1.0615803228077132,1.551680420601841,211411.06474654944,181685.0420598138,0.14060769582884763
usa_NC_0037_0143,57065.304861204895,90.0,3950697.2574100643,50286.30102419362,721,-0.8628500324516534,0.3016907031136198,2013,-1.0312291724515947,1.5929125153251202,216050.80642866693,185217.33251671775,0.1427139959421045
usa_NC_0037_0144,57114.85805719532,90.0,3950743.9834509417,50335.85422018405,728,-0.8717972951238011,0.30402271913184886,2013,-0.9607219183442849,1.5390094798062348,218451.0646377476,188697.39545802452,0.1362029030577759
usa_NC_0037_0145,57164.823792997435,90.0,3950790.116071488,50385.81995598616,715,-0.8992208667841785,0.33069748269728483,2015,-1.019633391373963,1.8396078800127402,205159.75637939153,180529.3476271212,0.12005477676003166
usa_NC_0037_0146,57214.127819039495,90.0,3950839.0719922776,50435.12398202822,708,-0.9004235152001644,0.33484600157636224,2015,-0.9978988671253447,1.7289353225798294,201014.9059448256,178511.3619332121,0.11194962834144377
usa_NC_0037_0147,57263.3579964951,90.0,3950886.345101409,50484.354159483824,711,-0.9610992782661009,0.368105453420261,2015,-1.0458786003259664,1.2716874375975213,197465.10776092182,180867.96006119996,0.08405104014536394
usa_NC_0037_0148,57312.471971835745,90.0,3950934.481416999,50533.46813482447,719,-0.9815122020585441,0.38117835536712774,1990,-0.851220891591528,-0.7394333643400597,195834.10046875276,183380.06467766754,0.06359482726080375
usa_NC_0037_0149,57361.660224632884,90.0,3950983.0201398227,50582.65638762161,718,-0.943574699036519,0.356856521142605,1990,-0.7189151387205763,-0.6962928733599193,200340.06312194664,184704.12235716693,0.07804699929270836
usa_NC_0037_0150,57410.998427906605,90.0,3951029.963678162,50631.99459089533,716,-0.9903295291433479,0.38193653862816535,1990,-0.7234554553089693,-0.7105419829308812,196944.3157819733,176741.74561102368,0.1025801130168937
usa_NC_0037_0151,57460.83975971362,90.0,3951076.2779616397,50681.83592270235,711,-1.026125294330918,0.3889799596109855,1990,-0.6652029037417883,-0.7272306752424397,203655.29979159235,177838.23150432706,0.1267684578485549
